#key	synopsis
Masters of Combat (Europe, Brazil) (En)	Choose one of four colossal fighters, each one with a number of special moves and fighting techniques, and go head-to-head against the other three! Take on a friend in an exhibition combat, or make your way to the top in the one-player tournament, where you must fight for your life - and the lives of all the people on Earth!
Maze Hunter 3-D (USA, Europe, Brazil) (En)	You are trapped in a twenty-level maze, and your job is to make your way toward the bottom, and get out alive. Pick up the iron bar and use it to destroy enemies that get in your way. They will respawn a few seconds after they have been killed. Go down warp holes to warp to another part of the level. To exit, you must find the silver key that will open the locked door. Red balls will float around the screen, and destroying them will let you obtain a special attack which you can use to defeat enemies. Boxes labeled ? are scattered around the level, and destroying these will allow you to obtain armor, shoes, and the key that you need to exit. Requires 3-D glasses to play.
Megumi Rescue (Japan) (En)	Megumi Rescue puts you in the shoes of a rescue team, trying to save the inhabitants of the burning buildings. You control two stretchers carrying a canvas that makes a fireman jump and bounce, catch the victims, or extinguish the fire from the windows. The goal is to rescue the people in danger, or extinguish all the flames of the building.
Memoria Master (Brazil) (Mega Drive 4)	The memory game is a classic game made up of pieces that feature a figure on one side. You have to fight against time and turn up as many of the same figures if you do not find themnnin the necessary time, will lose the game.
Mercs (Europe, Brazil) (En)	Mercs is a shoot 'em up influenced by Ikari Warriors. You are an anti-terrorism soldier, and must rescue a former President from a Central African revolutionary gang. You run through each of the 8 levels, which primarily scroll horizontally, shooting everyone before they can shoot you. At times you will have to shoot trees and other scenery to progress. Finding strategic placings is important, especially as you can't shoot while on water. Most of the time you are on foot, but at times you can hijack vehicles of shot foes. There are improved weapons, smart bombs and energy recharges to collect. Each of the 8 levels ends with a large vehicle requiring multiple shots to destroy.
Michael Jackson's Moonwalker (USA, Europe, Brazil) (En)	Michael Jackson's Moonwalker is pretty much based on the Michael Jackson movie. Mr. Big has kidnapped the children and has nasty things in store for them, like drugging them and making them slaves. It's up to Michael to use his powers and save his little friends. Michael Jackson (MJ) can jump, throw magical stars, and dance to counter his opponents as he looks for the hidden children. Stages come in shape of some of MJ's videos like streets and graveyards.
Mickey's Ultimate Challenge (Brazil) (En)	One night, as Mickey (or Minnie) lay in bed reading a book of fairy tales, he started to wonder how it would be to live in a far off land, in a magic castle. As he fell asleep, he woke up in the Kingdom of Beanwick, which is constantly tormented by earthquakes. Then, he offers his help to solve the mystery behind those earthquakes. Mickey's Ultimate Challenge is a puzzle game in which the player chooses either Mickey or Minnie to play with. They'll find five characters from the Disney's universe in the kingdom, and will be prompted to help them in several tasks. Each task is a different puzzle, given by a specific character. Daisy, for instance, will ask help to clean the castle's paintings hanging on a wall. The task is in fact a memory game, where Mickey or Minnie must clean the pictures matching pairs. After completing one task, they'll receive a gift. After completing all tasks, Mickey or Minnie must trade the gifts they won with the right characters. For instance, after finishing Goofy's task, they will receive his hammer. The player must then guess who among the other characters would like to receive that hammer. Giving the right items to the right characters will allow Mickey or Minnie access to the last puzzle and character.
Micro Machines (Europe)	If you're bored of racing Formula 1 cars, rally cars or MotoGP bikes in their natural habitats, the Micro Machines series could be for you. It involves racing miniatures representing particular vehicle types across a particular terrain found around the house. The Sports Cars race on the desktop, 4x4s in the sandpit, Formula 1 cars on a snooker table, and so on. These levels were packed with variation. The Snooker tables has the track painted on, although this is open to deviation (as are most levels), and had you racing through the pockets and across the rim of the table. Tanks raced as well, with the chance of shooting out your opponent if they got directly in front of you. The desktop levels include binders to jump across, pencil-sharpeners to avoid, and lots of visual jokes in the open homework. Viewed from overhead with small graphics, the races include up to 4 cars. In one player challenge mode you race through the 21 tracks in a set order, selecting your 3 opponents as you go along (adding a fair amount of strategy - ideally you should aim to eliminate the better CPU cars early on), eliminating one after every third race (assuming that you can finish in the top 2 of a race within your 3 lives). If you win 3 races in a row without using a continue you get a time-trial race which can earn you an extra life. The real innovation of the game was in the multiplayer modes. You started with 4 points each, and when one car gets far enough ahead to force the other car off-screen, the slider moves in their favour. Once it reached the end (which involved beating them 4 times more than they beat you) you win the level, although if 3 laps were completed, the person leading at that point is declared the winner - with a sudden death play off if scores are level. 9 of the tracks are available in this mode, although you can also play this Head to Head system as a 1-player game across all the tracks.
Mina Terrestre (Brazil) (Mega Drive 4)	Landmine Mine aims to reveal a minefield without being detonated before time runs out. Similar to Minesweeper which is a popular computer game
Minerador (Brazil) (Mega Drive 4)	Collect enough ores to reach the goal of each stage. The Diamond is the ore that is worth more, soon after comes the Gold and the Iron. In the chests you will find treasures or items that increase your strength.
Miracle Warriors - Seal of The Dark Lord (USA, Europe, Brazil) (En)	In Miracle Warriors: Seal of the Dark Lord, you have been asked to recover the Golden Seal which is being guarded by the Dark Lord Terarin. You start your quest by yourself, but you must find three other companions who will join you to defeat Terarin. You also must venture through five lands. You will find villages, towns and castles in your travels in these lands. In each, you will find or be able to buy weapons and armor (both for you and your companions), medicine and...clues. You will also find caves, dungeons, and monuments that are scattered. Some you may enter unhindered. Others will be locked...until you find the right person or learn the right spell. Also within each land, you will encounter monsters such as evil merchants, Weasly wimps, Unmutaks, Great Lions, Gelfises, Zirods, and many more. Some of these monsters do less damage than others, and take more damage themselves. You can either attack them yourself using your weapons or spells, or make your companions attack the monsters themselves. When defeated, most monsters will either leave behind some coins, which you can spend to buy stuff at the towns, or some items, which you can also use to defeat monsters. However, not all inhabitants are monsters. You will also meet merchants and travelers who might tell you where to go and what to do.
Missile Defense 3-D (USA, Europe, Brazil) (En)	The east and west are attacking! ICBM's and cruise missiles are flying, and it's your job to intercept them from a laser cannon positioned in space. You have 3 chances to save each city. Scene 1: Launch. Shoot as many as possible from their launch point. If you miss any, you can catch up with them in scene 2. Scene 2: However many you missed in the previous scene, you have another chance to shoot them down. If you miss them again, you have one final chance to catch them in scene 3. Scene 3: The City - This is the last chance. You must shoot them ALL down, if even one gets through, the game is over. The game starts off fairly easy, but quickly ramps up in speed and the number of missiles launched.
Monopoly (USA, Europe)	This time, a Monopoly game on your computer, as good as it knows to be in your reality. Every move of yours can be in 3D animation, or off if you don't want to see animations. There can be up to 6 players at once, and it can be played over the Internet. Music is in midi format, and the sound quality is at the wav format. Roll, spin, and don't miss to give us a grin.
Montezuma's Revenge Featuring Panama Joe (USA)	You play as a treasure hunter named Panama Joe, whose goal is to find an ancient treasure hidden by Aztec warrior deep inside catacombs. But beware, the catacombs are a large maze inhabited by monsters. Bouncing and rolling skulls, dancing spiders, disappearing and re-appearing chains and tons of fire await you. You'll have to find many keys and unlock doors in order to reach your goal. Panama Joe can jump and climb ladders, but doesn't have much to offer in terms of combat. That's why the monsters in the game should be avoided: a collision with an enemy leads to a premature death.
Mortal Kombat (Europe, Brazil) (En)	Five Hundred years ago, an ancient and well respected Shaolin fighting tournament, held every 50 years, was corrupted by an evil and elderly sorcerer by the name of Shang Tsung. Shang was accompanied by Prince Goro, a warrior of the Shokan race (a four armed half-human/half-dragon). Knowing that if ten tournaments in a row were won by the Outworld champion, the Earth Realm would be conquered by evil and fall into darkness, Shang entered Goro in the tournament and had him defeat the great Kung Lao. Goro has been reigning supreme as the undefeated fighting champion for five hundred years now. As the last tournament required draws near, Raiden, Thunder God and protector of the Earth Realm, enacts a plan to tip the scales in the humans favor, Seven fighters step into the arena on Shang Tsung's mysterious island: Shaolin warrior Liu Kang, Special Forces operative Sonya Blade, the mercenary thug Kano, fame-seeking actor Johnny Cage, the ice wielding Lin Kuei warrior Sub-Zero and his undead adversary Scorpion, and Raiden himself.
Mortal Kombat 3 (Brazil) (En)	Shao Kahn has won. The Earthrealm is no more. In order to revive his Queen Sindel, the emperor Shao Kahn used the Outworld Tournament from Mortal Kombat 2 as a diversion while his Shadow Priests revive his fallen Queen on Earth. Once enacted, the dimensional bridge between the two realms connects, allowing Kahn's extermination squads to invade and destroy Earth, and enslave the population's souls. A small team of Raiden's &quot;Chosen Warriors&quot; survives the attack: Mortal Kombat champion Liu Kang and his ally Kung Lao, Special Forces agents Sonya Blade and Jax, the shaman Nightwolf, the riot cop Stryker, the nomadic Kabal, and former Lin Kuei warrior Sub-Zero, who has gone rogue from his clan. Facing the warriors are the mercenary Kano, cyber-ninjas Smoke, Sektor and Cyrax, Sheeva, a female Shokan, the sorcerer Shang Tsung, and Queen Sindel herself. Mortal Kombat 3 brings new elements to the 2D fighting series: multi-level playfields, &quot;Dial-A-Combo&quot; attacks, a &quot;Run&quot; button to speed up the battles, and &quot;Vs.&quot; codes, which unlock new powers and abilities once both players enter a code sequence in pre-match-up screens. Also included are more stage fatalities and finishing moves as each warrior attempts to go one-on-one with the Centaurian enforcer Motaro, and Shao Kahn himself. Mortal Kombat 3 is the last traditional one-on-one fighting game game in the series to feature motion-captured digitized graphics for its kombatants, and introduces online network play to the PC version.
Mortal Kombat II (Europe, Brazil) (En)	The Mortal Kombat fighters, plus several new ones, return for a tournament held by the evil Shang Tsung of the Outworld. The action is one-on-one as before, and famed for its high level of violence and blood (other than the sanitised Nintendo version). There are 5 difficulty levels and optional credits, as well as the usual two player mode including same character duels. To win the main tournament, the player must beat each of the other human players, before taking on Shang Tsung, Kintaro and finally Shao Kahn. Players have a range of punches and kicks available, as well as flying kicks, uppercuts, roundhouses, and the special moves, which vary for each player. These include throws, uppercuts, long-distance bullets, bicycle kicks and a teleport feature.
Ms. Pac-Man (Europe, Brazil) (En)	In 1982, a sequel to the incredibly popular Pac-Man was introduced in the form of his girlfriend, Ms. Pac-Man. This sequel continued on the &quot;eat the dots/avoid the ghosts&quot; gameplay of the original game, but added new features to keep the title fresh. Like her boyfriend, Ms. Pac-Man attempts to clear four various and challenging mazes filled with dots and ever-moving bouncing fruit while avoiding Inky, Blinky, Pinky and Sue, each with their own personalities and tactics. One touch from any of these ghosts means a loss of life for Ms. Pac-Man. Ms. Pac-Man can turn the tables on her pursuers by eating one of the four Energizers located within the maze. During this time, the ghosts turn blue, and Ms. Pac-Man can eat them for bonus points (ranging from 200, 400, 800 and 1600, progressively). The Energizer power only lasts for a limited amount of time, as the ghost's eyes float back to their center box, and regenerate to chase after Ms. Pac-Man again. Survive a few rounds of gameplay, and the player will be treated to humorous intermissions showing the growing romantic relationship between Pac-Man and Ms. Pac-Man, leading all the way up to the arrival of &quot;Junior&quot;.
My Hero (USA, Europe, Brazil) (En)	Rescue your girlfriend (Remy in the arcade version) from the clutches of an evil gang in this extremely unforgiving side-scrolling beat-em-up. The eponymous hero (Steven in the arcade version) can only jump-kick and punch and must fight numerous thugs, pigs, bulldogs and frogs on his way to the gang's leader, Mohikan. A conversion of the arcade game was released on Master System card format, with some differences existing between them. The arcade version uses different settings and appropriately attired enemies and bosses for each of its three levels (Present Street, Past Ninja House, and Future Space Fortess), while the SMS version only uses the Street setting throughout its three levels. Also, in the arcade version it is possible to rescue a tied up citizen, who will join in the fight if rescued.
NBA Jam (Europe) (Proto)	Unreleased Game : NBA Jam, which featured 2-on-2 basketball, was one of the first real playable basketball arcade games, and was also one of the first sports games to feature NBA-licensed teams and players, and their real digitized likenesses. A key feature of NBA Jam was the exaggerated nature of the play - players jumped many times above their own height, making slam dunks that defied both human capabilities and the laws of physics. There were no fouls, free throws, or violations except goaltending and 24 second violations. This meant the player was able to freely shove or elbow his opponent out of the way. Additionally, the game had an &quot;on fire&quot; feature, where if one player made three baskets in a row, he would become &quot;on fire&quot; and have unlimited turbo, no goaltending, and increased shooting ability, until the other team scored (or the player had scored four consecutive baskets while &quot;on fire&quot;).
Nekkyuu Koushien (Japan)	Nekkyuu Koushien is a baseball game for the Sega Master System. It was only released in Japan. You are a japanese high school baseball team and play the tournament Koshien in the stadium of the same name.
NewZealand Story, The (Europe)	The New Zealand Story on Master System is a platform game. The player controls Tiki, a kiwi whose goal is to rescue his friends kidnapped by a leopard seal. Each level completed allows him to save one of his friends. To defend himself, the player can use arrows as a basic weapon, then acquire bombs, lasers, or even fireballs.
Ninja Gaiden (Europe, Brazil) (En)	The Master System version of Ninja Gaiden is not a port of the well-known NES game, but an entirely new game (this includes both a different story and different levels) developed by SIMS under license from Tecmo. The story is also about the original protagonist, the Dragon ninja Ryu Hayabusa, who returns to his clan's village only to find it utterly destroyed and the inhabitants murdered. A single survivor tells Ryu in his last seconds that the Sacred Scroll of Bushido was stolen. With the power of the scroll its owner is mighty enough the gain control of the whole world. Thus Ryu swears to recapture the scroll and the avenge the annihilation of his clan. The game is sidescrolling platformer/ beat'em up title and incorporates most of the mechanics from the NES games: Ryu can jump and attack with his Dragon Sword. Furthermore, he can collect different kinds of Ninja Magic (which again vary form the powers in the NES games), from shuriken to fire wheels, which can only be used finitely many times, as the use up energy which again must be collected. However, instead of clinging to walls and climbing them, Ryu can push himself off the wall in this game, which must be applied for instance by jumping and forth between two close walls to get higher and higher. The goal of each level is simply to reach the end of the level before the time runs out. Each level is divided into several sections, and at the end of each level is a boss fight. After beating a boss, a cut scene is shown which continues the story about Ryu's quest for the Bushido scroll and his revenge.
Ninja, The (USA, Europe, Brazil) (En)	Early in Japan's edo era, circa 1630, peace had continued in the western province of Ohkami until the feudal lord passed away. Gyokuro, an evil emperor, gained power and his oppressive rule caused great hardship to the people, and the princess who opposed him was confined to a dungeon somewhere in the Ohkami castle. Gyokuro has the Ohkami ninja under control at his command. Utilizing various ninjitsu techniques, in addition to the one that transforms them into a wolf, they protect him from the people who are his enemies. You play Kazamuru, a great warrior who challenges the clan to a fight in order to rescue the princess. However, he can't rescue the princess unless he finds the five scrolls in the thirteen areas of Ohkami. On his quest, he must defeat various ninjas such as Kuno-ichi and Ninniku, as well as fire-blowing ninjas, slashing ninjas, and footloose ninjas. You'll explore grassy fields, shrines, river banks, towns, and the castle itself. Some of the steps have varied gameplay. For example, you must avoid boulders in Step 2, must use logs in order to cross a river in Step 5, avoid being trampled on by horses in Step 7, and scale a cliff in Step 9.
Olympic Gold (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)	The official game of the Games of the XXV Olympiad, held in Barcelona in 1992, featuring seven different events: 100M Sprint, Hammer Throw, Archery, 110M Hurdles, Pole Vault, Springboard diving and 200M Freestyle Swimming. Gameplay features the typical button mashing formula used by Epyx during the 80s. 100M Sprint, 110M Hurdles and 200M Freestyle Swimming feature a button mashing sequence with just some changes: in the hurdles the player must hit the action key to jump over a hurdle (the timing sets the loss of speed) and in swimming, the sequence takes over one and an half minutes and the action button touches the edge for the return swim. In these events, the player initially faces a semi-final round and only qualifies for the final if ends in the top half. It's possible to watch the other semi-final. Hammer Throw combines a strong mashing sequence, along an accurate press of the action button to release the hammer, while Pole Vault combines an initial mashing sequence, a first tap on down to set the bar, then pressing up and the action button to release the pole and jump over the bar. Archery is a technical event where the player has three rounds with six arrows each, the winner being the one with the highest score on all three rounds. The player can choose to compete for eight nations: Great Britain, France, Germany, Italy, hosts Spain, United Stats, Japan and the CIS (formerly the Soviet Union). Each nation has it's own sample of the anthem and a set of athletes to compete against the player. Each athlete is unique, and will perform differently according the the event: in some they are capable of braking World Records, in others, lucky enough to get to a final or a top-6 spot. The competition is split in two tables: sorted by medals and by total score (the gold medalist gets 24 points, the 12th only 13).
Operation Wolf (Europe, Brazil) (En)	You have been recruited for Operation Wolf, a desperate attempt to rescue prisoners from the enemy. Through a series of missions, you'll engage a variety of enemies, from soldiers to ninjas, patrol boats to helicopters, and more. It is a &quot;rail-shooter&quot;, where you basically hold the gun and shoot just about everything that moves, while conserving your ammo and grenades. Your primary machine gun can kill everything if you hit it enough times, but you can also use the grenade launcher for really deadly targets like helicopters or armored cars. You can collect a machine gun which will allow you to shoot faster for a few seconds. You'll be pummelled by a LOT of enemies. Some will be shooting, others will be tossing grenades, knifes, ... Some are armored and requires more than a few hits, others dodges. You can shoot grenades and knifes out of the air if you aim well enough. Bosses appear at the end of some levels, and each has a specific weakness you need to exploit.
Ottifants, The (Europe, Brazil) (En,Fr,De,Es,It)	Bruno is a baby Ottifant. It's an ordinary evening, and Bruno's dad is working late at office. Reason enough for Bruno's vivid imagination to run riot, thinking that his dad has been kidnapped by aliens! Jelly babies, that fell from his father's pocket on the way to work, blaze a trail to the office. Now it's up to Bruno to fight his way through hordes of terrorizing toys, Ottifant-eating plants, tear through gloomy caverns of doom and cut across a perilous jungle - workaday objects and boringly normal settings as seen through kids' eyes - and rescue his dad! The Ottifants for the SEGA Game Gear is a 2D side-scrolling platformer where the player controls Bruno through five worlds: starting with the house and the basement, through to the building site, the office and finally the jungle, whereas each world is in turn divided into three stages. Bruno's primary weapon is his trunk, which gives him the ability to blast enemies by firing sweets at them, or suck in objects like out-of-reach platforms or boxes by holding down the Fire-button. Furthermore, yellow, green and red lollies are spread throughout the stages. Gathering three of them activate one of Bruno's special skills and can - depending on the colour combination - transform the baby Ottifant into Superfant with the ability to fly, boost his speed with Speedy Shoes, give an extra Continue and more. Picking up jelly babies, blasting enemies and collecting papers gives points and raises Bruno's score up to a fixed value of 9,999 pts. There are several entrances to secret rooms hidden in the five worlds. But, unlike the Genesis-version, the rooms are quite small and basic and there is no 1,000 point reward by completing them. On the whole there are two different tunes backing your journey through the game: one for the stages and one for the boss enemies. The varied background music and sound effects of the Genesis-game are completely missing, as is one entire world: The Garden.
OutRun (World)	Race across varied terrain in this conversion of one of the most famous arcade racing games. Your Ferrari is at the ready, complete with female passenger, over a series of short tracks. Gameplay is viewed form just above and behind the car, so you can see it. The roads are full of sharp bends and hazards, contact with which can cause the car to roll and lose you time. On each section of track there is a fork in the road, allowing you to choose which direction you go in. You have to complete 5 track sections in total, out of the 15 in the game.
OutRun 3-D (Europe, Brazil) (En)	This edition of the classic driving game takes the original and adds a 3D view, using the Master System's 3D glasses. Little else is modified. You still drive a red Ferrari on a road which forks into more and more levels. The main differences are the levels, which look slightly different, the fact that your Ferrari is slightly smaller than the original Master System conversion, and that there are three new sound tracks to choose from; Midnight Highway, Color Ocean and Shining Wind. The original Magical Sound Shower is still left for the traditionalists.
OutRun Europa (Europe, Brazil) (En)	The third game in the OutRun series, which revolutionised the third-person perspective style of racing games. The levels are set across Europe, as you bid to escape from the police. Unlike in the predecessors, you use a different vehicle on each level, with motorbikes and jet-skis adding variety and taking different skill to use. You must complete each level within the strict time limits, and the roads are dogged with other cars to avoid and overtake. You can choose between sound effects or music.
Pac-Mania (Europe)	Pac-Mania is a variation on the game Pac-Man. You need to guide Pac-Man around a maze and eat all of the dots on the board in order to proceed on to the next round. Numerous, multi-colored ghosts also roam the maze trying to stop you. If you eat one of the power pellets in the maze, the ghosts will temporarily turn blue and run from you. Pac-man can earn bonus points by eating the ghosts when they are in this state. The maze is now in 3-D and is larger than screen which will scroll to follow the action. To help get out of tight spots, Pac-Man now has the ability to jump. But be careful, because some of the ghosts have learned this trick as well and you could end up in a mid air collision!
Palhacos (Brazil) (Mega Drive 4)	Capture all the monkeys before time runs out to pass the stage. Move the seesaw sideways by going left and rightnnTo control the throwing angle of the clown on the seesaw, use the directional pad up and down. Watch out! If the clown falls off the seesaw he will get hurt.
Paperboy (USA, Brazil) (En)	Based on the arcade game, the object of Paperboy is to deliver papers to your customers while inflicting as much damage as possible to the houses of your non-customers. To make things more difficult, numerous obstacles get in your way including construction workers, rogue tires, skateboarders, dogs and cats, cars, and even the occasional tornado.
Parlour Games (USA, Europe)	Includes 3 titles: Billiards, Darts & World Bingo. Billiards, allows you to play different variations of the game, such as nine ball and five ball. Darts includes variations and well, including 301, 501, Around The Clock & Double Down. World Bingo combines slot machines and bingo.
Pat Riley Basketball (USA) (Proto)	Fast break for big-time hoop play with Pat Riley Basketball! This is backboard-slamming action at its hottest! You coach the team or be any player the situation demands. Gunshot passes, sneaky steals, dazzling tactics - this game's got it all! Shop for your favorite club from a league of 8 teams, each with its own strengths. Scout your challengers in exhibition play. Then hit the court to the screams of a packed house! Eyeball your team's performance and switch player positions as needed. Closeups capture the on-court intensity - jump balls, free throws, 3-point jumpers, and airborne slams! Face off at center court with the computer or duke it out with a friend. Throw some bombs in tournament play, then slam dunk your way to the championship!
Penguin Land (USA, Europe)	Welcome to Penguin Land, where you're going underground to plan more than your next move. Because now with the help of a super advanced battery, you can actually design each game maze as you play and save your maze for more fun later. Here's the setting. You're aboard a cosmic expedition that's full of action and adventure. And guess who's in command? That's right, you're Overbite, commander of a special Penguin Task Force.Your mission: bring fragile eggs back safely to home from a foreign land.Your journey will take you deep into mysterious caverns where dangerous animals await to attack and destroy your eggs. But remember, your space ship and crew need you too. So be careful not to &quot;crack-up&quot; because you, can't be a hero with &quot;egg on your face.&quot;
PGA Tour Golf (Europe)	PGA Tour Golf introduced many of the conventions commonly seen in the genre since. The three-click control method (the first to start the swing, the second setting power and over-swing, the third setting draw or fade) allowed for a multitude of different shots, and required a sense of timing. Four courses are included, one of them a fantasy 'links' course designed by the programmers. Some of the holes are fiendish, with bunkers, water hazards and trees, and the need to plan strategies to get the best approach to the green. When playing a tournament there are 60 opponents, each representing top US golfers - ten of these appear with tactical advice for each hole.
Phantasy Star (World) (En) (Sega Ages)	Alis is a young girl whose brother Nero was brutally killed by a mysterious man known as Lassic. Nero's last words were: &quot;Sister, find a warrior named Odin, he can help you to defeat Lassic!&quot; Now Alis' dangerous adventure begins. Her first task is to find Odin. Then, with help and support from her friends, Alis will have to stop the evil Lassic and save the world... This game is the very first installment in the long-lived Phantasy Star series. It is a futuristic RPG that uses a turn-based combat system (viewed from first-person perspective). An unusual feature of this game is that some locations are also viewed from first-person perspective. You can explore those locations by moving forward or backward, and the environments are in pseudo-3D.
Pit-Fighter (Europe)	Pit-Fighter is a 3rd-person fight game that features digitized graphics of real fighters and zooming effects. Players select one of three fighters (Buzz, Ty or Kato) to take on anyone who dares. At the conclusion of a match, players are individually awarded a Knockout Bonus, Brutality Bonus, and a Fight Purse. Every third match is a Grudge Match where players test the skills of each other. The last man standing is the winner of this three-knockdown match. Players fight their way to the Elimination Match to decide who wins the opportunity to dethrone the champion, the Masked Warrior.
Populous (Europe, Brazil) (En)	You play a god, gaming against other gods in a celestial game of conquest. To win, you must help your chosen people take over the world and wipe out the vermin who worship that other god. Each god starts out with a single human, dumped into the middle of the wilderness. Sometimes there is inhabitable land in sight, sometimes not. To get win, you must change the landscape, creating flat land for your followers to build on. The more followers you have you have, the more powerful you will be, so take care of them. Build as fast as you can, because the other god is doing the same. When you have enough followers, you can make the leader of your people into a hero. He will then go around the land you have built, literally taking strength from the people into himself, and working his way toward the enemy. When he gets there, he will engage in holy warfare upon your enemy's people. He will burn; he will kill. And he won't stop until they're all dead... or he is. But you don't have to let your people have all the fun; the god's have other tools as well. You can drown your enemies one at a time with your land lowering powers. Submerge their towns in swamps. Raise a volcano in the middle of their best farmland. Even better, you can flood the land and drain all the people who didn't build on high-ground. And when you win, you'll have 500 more worlds to conquer. A god's play is just never done.
Poseidon Wars 3-D (USA, Europe, Brazil) (En)	In Poseidon Wars 3-D, you have just entered the navy as a cadet and you must make your way up to Admiral. To do this, you must go out at sea with a submarine and destroy several enemy targets. Once you have defeated each enemy target, the mission is completed, and, upon completing some of them, your rank increases. Before defeating each target, however, you also need to destroy enemy jets, choppers, and submarines who will launch missiles or rockets at you. If you are hit by any of these, damage is inflicted to the submarine, but you can shoot down any of the missiles or rockets. You will need to keep an eye on the built-in radar and sonar to find out where enemies will hit next. Your fuel is limited, and can be increased by destroying certain enemies. The game ends when your submarine is destroyed or you run out of fuel.
Power Strike (USA, Europe, Brazil) (En)	The Earth is threatened by mutant plant life and their brainwashed human followers. Only one force can stop the evil vegetables from taking root: Power Strike, the most versatile jet fighter in the world. Blast the enemy in the air and and on the ground and save the planet from the creeping green menace. There are six rounds to complete (three in the mobile version). In each round, numbers (from 1 to 8) can be found on the ground either enclosed by a ring, or in the air carried by a ship. Getting these numbers will upgrade your firepower. Get more of the same number for a maximum upgrade. Unfortunately, whatever the type of firepower you get, you will have a limited supply of ammo, so you need to stock up on the same type of firepower if you get too low. At the end of each round, there is an end-of-round boss which involves shooting parts of its base in order to destroy it. Intermediate bosses can be found in the last three rounds (console version only).
Power Strike II (Europe, Brazil) (En)	In the early 1930s, people have lived in poverty since the great depression in 1929. Being laid off from their job, a great amount of pilots became the sky pirates in order to survive. The sea and the sky near Italy have been plundered by them. You earn a living by shooting down these pirates. Power Strike II is a top-down shooter where you must select which weapon you want to use during the game, and then fight your way through various stages, destroying both air- and ground-based enemies along the way. You can upgrade your weapons by collecting power-ups that can only be found by shooting specific ships. You will need to defeat the end-of-level boss (by destroying parts of it) in order to proceed to the next level.
Predator 2 (Europe)	Predator 2 is similar to its 16-bit counterpart. The player controls Lt. Mike Harrigan in a side scrolling view (instead of an isometric one) through 7 levels. Mike has to fight drug dealers and must rescue a certain number of hostages at each level. The Predator's three-dotted laser aim is a menace to avoid, which can kill either the hostages or Mike himself. Gang members killed drop drugs which can be picked up for points (and sent to the drugs squad). At the end of each level a boss must be defeated. Mike can move and shoot in all 8 directions, but can only stop and shoot up, down, left and right. Besides his pistol, Mike can also collect new weapons such as grenades, shotguns, machine-guns and rifles. Body armor can be collected for health and med kits for extra lives.
Prince of Persia (Europe, Brazil) (En)	The Grand Vizier Jaffar has thrown you into a dark dungeon and plans to marry the girl of your dreams in an hour. You're not going to let that happen are you? Try to escape from the dungeon, take out Jaffar's guards, find your way through the Sultan's palace and defeat Jaffar himself. Now go, you've got 60 minutes! Prince of Persia is a 2D platformer with run and jump gameplay. Your hero must avoid deadly traps, solve some simple puzzles and engage in sword fights with the guards. The player has an infinite amount of lives, but has to restart at the beginning of a level each time he dies, and must complete the game within an hour. An especially noteworthy aspect of the game is the very fluent animation of your character. The Game Boy Color and SNES versions of the game feature additional levels and new enemies. The Genesis version has a new intro and an altered set of graphics but the level layout remains almost identical to that of the original.
Pro Wrestling (USA, Europe, Brazil) (En)	Pro Wrestling is a tag team professional wrestling game where one can choose from four tag teams to compete. These tag teams are the Mad Soldiers, the Orient Express, the Great Maskmen and the Crush Brothers and they all have something to prove. Each wrestler has his own special moves ranging anywhere from knee butts and body slams to flying head butts and pile drivers. The Mad Soldiers and the Great Maskmen can also use metal chairs to hit their opponents outside the ring while the Orient Express and the Crush Brothers have the capability of climbing onto the turnbuckle and releasing damaging blows to their opponents. Each wrestler can also bounce off the ropes to release a running attack. When a wrestler is low on health, he can tag his teammate in to carry on in the match. Compete in three sets of ten fall matches to complete the game. The matches are the Mexican League, the Pacific League and finally the World League. Pin the opponent ten times in a league to move on to the next.
Pro Yakyuu, The - Pennant Race (Japan)	The Pro Yakyuu Pennant Race is a baseball game for the Sega Master System. The game was an upgrade of Great Baseball, a title that was not released in Japan. The game underwent significant changes, such as localization of players and teams for the Japanese market along with adding new game modes, a more detailed interface and featuring a bird's-eye view when fielding as opposed to Great Baseball's isometric view.
Psychic World (Europe, Brazil) (En)	A scientist and his two female assistants work on ESP research in a remote science laboratory. One day, a section of the lab blows up. It turned out that the monsters kept for experiments escaped and took one of the assistants with them. The scientist gives an &quot;ESP booster&quot; to the remaining assistant so she can go rescue her. Your character possesses psychic power which she uses to blast away her enemies. You start the game with few powers and eventually gain more as items dropped by monsters are picked up. You control powers such as fire, ice, sonic waves, temporary invincibility, levitation, and more. Press Down + Button 2 to access your arsenal of powers.
