#key	synopsis
Monopoly (USA)	This time, a Monopoly game on your computer, as good as it knows to be in your reality. Every move of yours can be in 3D animation, or off if you don't want to see animations. There can be up to 6 players at once, and it can be played over the Internet. Music is in midi format, and the sound quality is at the wav format. Roll, spin, and don't miss to give us a grin.
Monster World IV (World) (En,Ja) (Mega Drive Mini, Genesis Mini)	This is a sequel to Wonder Boy 5: Monster World 3. You control Asha, the green-haired girlfriend of Shion, the hero of the previous game. One day, Asha was standing on a cliff near her home village, and suddenly heard a mysterious voice calling for help. She decided to leave the village and to embark on an adventure to discover the identity of this mysterious person. Monster World 4 is essentially a platform game, with slight RPG/adventure elements (puzzles, treasure, equipment, etc.) Asha can jump, run, attack or defend (by pressing the &quot;down&quot; button). She can also use items and equip weapons and armor, talk to people, and open treasure chests. Later in the game, she will also be able to use magic, and a little blue pet animal will assist and help her on her journey. The combat system is very similar to the classical Zelda style. Health and mana points are measured in little hearts, and the more you progress in the game, the more hit points you gain.
Mortal Kombat (World)	Five hundred years ago, the evil sorcerer Shang Tsung corrupted the prestigious Shaolin Tournament by presenting his Shokan champion, Prince Goro. After Goro defeated the great Kung Lao in that tournament, the rules stipulated that ten consecutive victories by an Outworld champion would allow evil to conquer Earthrealm. Since then, Goro has remained undefeated for five centuries, plunging Earth into darkness. As the final tournament approaches, Raiden assembles a team of seven fighters on Shang Tsung's island to defend Earthrealm. This team includes the Shaolin warrior Liu Kang, Special Forces agent Sonya Blade, mercenary Kano, actor Johnny Cage, ice master Sub-Zero, his undead rival Scorpion, and Raiden himself.
Mortal Kombat 3 (USA)	Shao Kahn has conquered Earthrealm to revive his queen, Sindel. Using the Mortal Kombat 2 tournament as a diversion, his Shadow Priests resurrected her, opening a dimensional bridge that allowed his armies to invade, destroy the realm and enslave its population. A small group of Raiden's chosen warriors, including Liu Kang, Kung Lao, Sonya Blade, Jax, Nightwolf, Stryker, Kabal and rogue Sub-Zero, survives the attack. They face off against mercenary Kano, cyber-ninjas Smoke, Sektor, and Cyrax, the Shokan Sheeva, sorcerer Shang Tsung and Queen Sindel. Mortal Kombat 3 introduces multi-level arenas, Dial-A-Combo attacks, a Run button and unlockable Vs. codes. Players battle through new stage fatalities and finishing moves to face off against Motaro and Shao Kahn. Mortal Kombat 3 is the last traditional 1-on-1 fighting game game in the series to feature motion-captured digitized graphics for its kombatants and introduces online network play to the PC version.
Mortal Kombat II (World)	The Mortal Kombat fighters, plus several new ones, return for a tournament held by the evil Shang Tsung of the Outworld. The action is one-on-one as before, and famed for its high level of violence and blood (other than the sanitised Nintendo version). There are 5 difficulty levels and optional credits, as well as the usual two player mode including same character duels. To win the main tournament, the player must beat each of the other human players, before taking on Shang Tsung, Kintaro and finally Shao Kahn. Players have a range of punches and kicks available, as well as flying kicks, uppercuts, roundhouses, and the special moves, which vary for each player. These include throws, uppercuts, long-distance bullets, bicycle kicks and a teleport feature.
Mosaico (Brazil) (Super Mega Drive 3)	2D puzzle game, developed by Devworks Game Technology and published by Tec Toy. The game was not sold on physical media, but released only in the memory of some models of the Mega Drive console sold in Brazil, such as the Super Mega Drive 3 - 71 Super Games.
Mr. Nutz (Europe)	You are the cool squirrel of the title, and you must defeat the evil Yeti before he freezes the entire world. Your quest will make you explore many areas such as a forest, a witch's cottage, a volcano, the clouds, a circus... Mr. Nutz is a platform game, in which Nutz must jump on enemies to kill them. His tail can also be controlled. You move through levels using ledges, ladders, bridges and platforms. There are some simple puzzles involving object manipulation.
Mr. Nutz - Hoppin' Mad (Europe) (Proto)	Mr. Nutz 2 is a Sega Genesis port of Mr. Nutz Hoppin' Mad for the Amiga. It was developed by Neon and was to be released in 1995 by Ocean but the Genesis market began to die around that time and so Ocean decided not to release it. Someone related to Neon released the source code of this port during the late 2000s and some pictures of the ROM as well (which couldn't be released due to copyright problems). Compiling the source code into a ROM was hard at first but it was eventually done, and the compiled ROM was released in the Sonic Retro forum. This ROM (which is the one played in the video) is apparently a near final beta because there are no Neon or Ocean logos at the beggining and the title of the ROM is &quot;Mr. Nutz Hoppin' Mad&quot; like in the original Amiga version instead of &quot;Mr. Nutz 2&quot; like in the screenshots that were released before. Other than that, the game looks complete and is playable.
Ms. Pac-Man (USA, Europe)	In 1982, a sequel to the incredibly popular Pac-Man was introduced in the form of his girlfriend, Ms. Pac-Man. This sequel continued on the &quot;eat the dots/avoid the ghosts&quot; gameplay of the original game, but added new features to keep the title fresh. Like her boyfriend, Ms. Pac-Man attempts to clear four various and challenging mazes filled with dots and ever-moving bouncing fruit while avoiding Inky, Blinky, Pinky and Sue, each with their own personalities and tactics. One touch from any of these ghosts means a loss of life for Ms. Pac-Man. Ms. Pac-Man can turn the tables on her pursuers by eating one of the four Energizers located within the maze. During this time, the ghosts turn blue, and Ms. Pac-Man can eat them for bonus points (ranging from 200, 400, 800 and 1600, progressively). The Energizer power only lasts for a limited amount of time, as the ghost's eyes float back to their center box, and regenerate to chase after Ms. Pac-Man again. Survive a few rounds of gameplay, and the player will be treated to humorous intermissions showing the growing romantic relationship between Pac-Man and Ms. Pac-Man, leading all the way up to the arrival of &quot;Junior&quot;.
Muhammad Ali Heavyweight Boxing (USA)	Muhammad Ali Heavyweight Boxing is a 2D sprite-based game set in a 3D ring where players can choose between arcade or simulation controls to fight as Muhammad Ali or one of 8 fictional opponents. The game supports 1 or 2 players in exhibition or tournament modes, with customizable match settings including round count, duration and knockout rules. Fighters possess dynamic power and speed bars that deplete with damage and fatigue, affecting punch strength and movement until a knockout occurs. Victory is determined by knockouts or, in the event of a draw, by the number of punches landed, all accompanied by digitized voice samples from Ali himself.
MUSHA - Metallic Uniframe Super Hybrid Armor (USA)	Dire51, a supercomputer crafted to control a space colony, goes rogue and sends its attack robots, led by mech Big Asia., to destroy mankind. A team of fighters in giant mechs try to stop it, but all but one, Ellinor (Terri in the US version), are killed, leaving Ellinor to save humanity from destruction on his own.
Mutant League Football (USA, Europe)	Futuristic, intergalactic war disguised as American Football, Mutant League Football was one of the most unique football games ever to hit the gaming market. It's a unique blend of sports and sci-fi, and the actual football is the good ol' smash-mouth kind, literally. Dynamite throwing running backs, blitzing trolls, robots that bleed oil, it's all here. Opposing quarterback connecting on too many passes? Blitz him 'til he's dead. Suspect the ref's been bribed by the other side? Call a Kill Ref audible; it's a 5 yard penalty though. Take your pick from nineteen teams, including three All-Star teams. There are five difficulty levels and a slow/fast game speed toggle. A tournament mode awaits those who want something more than a quick game versus the computer or a friend. There are nineteen different fields to play on, all with there own special quirks. The Hellfield is littered with mines and fire pits to put an end to a careless runner, while The Pen is a slippery sheet of ice.
Mutant League Hockey (USA, Europe)	Mutant League Hockey is a violent hockey game in the same series as Mutant League Football. There are 23 bizarre hockey teams to choose from, with players consisting of zombies, skeletons, trolls, and robots. The arenas are equally strange, with hidden bottomless pits, mines placed under the ice, spikes, and a &quot;Demon Net&quot; that functions as a goalie by chomping up and down and devouring the puck. The game plays similar to normal hockey, except in this game your players can pick up chainsaws, maces, axes, etc. to use against the competition. It's a bloody game, with opponents exploding into piles of goo (or circuits if they are a robot) when they become too injured. The player can call special plays, like an exploding puck or jail break and attack the goalie. The game also has fighting sequences if two players decide to get into a brawl. The game comes with multiplayer and a playoff series, full stats for your players and instant replays.
Mystic Defender (USA, Europe) (En,Ja)	Mystic Defender (based on the Japanese title Kujakuo 2: Geneijo) is a side-scrolling platform game. It is the sequel to SpellCaster for the Sega Master System. However, in this sequel the RPG elements have been omitted in favour of side-scrolling platform gameplay. In this game you play Joe Yamata (Kujaku) on a quest to rescue Alexandra from the villainous Zao, who is using her soul to resurrect his master Zareth in Azuchi castle. You have four types of magic to attack with and you can charge your blasts as well as change the magic type mid-game.
Mystical Fighter (USA)	A kabuki warrior steps into a time portal to go back to the Shogun dynasty to defeat the evil lord Kabuki. The game is basically a side-scrolling beat-em up game, with the player controlling the kabuki warrior. The player can deliver kicks and punches to hordes of enemy minions throughout each stage. Other moves at the the players disposal are jump kicks, the ability to lift enemies and throw them, and the ability to grab enemies and spin them like a tornado. The player can also use a special magic power that gets charged by picking up scrolls throughout the level. The player can also find life bar refills throughout a stage also. Each section of a stage must be defeated within a certain time limit. At the end of a stage the player must defeat a boss enemy to advance to the next stage.
Nakajima Satoru Kanshuu - F1 Grand Prix (Japan)	Satoru Nakajima, the first Japanese driver to race full-time in Formula 1, licensed this racing game which combines arcade and simulation elements. The full 1991 season is recreated, with the chance to do individual races or a full season. Before the race you can modify several areas of the car set-up, including engine performance (configurations with higher top speed have slower acceleration), wing downforce (higher top speed means lower grip), tyres (better grip means lower durability) and so on. The action is viewed from above, with the track viewed at a fixed angle rather than rotating. You can do practice sessions as well as the actual racing.
Nakajima Satoru Kanshuu - F1 Super License (Japan)	F1 Super License is the third and final Satoru Nakajima F1 game for the Mega Drive. Eschewing the cockpit view of F-1 Hero MD, this release returns to the top-down view of the earlier F1 Grand Prix. It features an official FOCA license and represents the 1992 season. There are three modes available: GP mode, which lets the player play a 16-race season as their preferred driver; Spot mode, where the player can play a custom race against a full field; and Test mode, where the player can practice to build their skills. The player can adjust their vehicle's engine, tires, brakes, suspension, and spoiler to their tastes between races, and can also play a free run before competing. The game has three GP mode save files, and will also record the best times for each course.
NBA Action '94 (USA)	NBA Action '94 is one of the many basketball games released for the Genesis. It includes the 1993-1994 rosters with all 27 teams and has many of the NBA stars at the time including Chris Webber when he began for the Golden State Warriors. You can play with up to five players all on the same team using the multi-tap adapter. You can play either 20, 40 or the complete 82 games and play your way into the postseason. The game keeps track of all the win/loss records and stats, even lets you play the role as coach as well as play in the game, however it only has three offensive plays.
NBA Action '95 Starring David Robinson (USA, Europe)	This is the sequel to NBA Action '94 with the standard modes (Exhibition, Season, etc.) and features 300 top players of the 1994 NBA season and all 27 NBA teams and their respective logos. Players can also edit their own team's roster and create up to 40 different custom players that can be saved to the game's battery back-up. The game not only has former San Antonio Spurs player, David Robinson, endorsing and appearing in the game, but also play-by-play commentator Marv Albert also lends his voice talent to the game.
NBA All-Star Challenge (USA, Europe)	NBA All-Star Challenge offers one-on-one basketball featuring NBA players from the 1991-1992 season. Five different playing modes are available: a single one-on-one match, a free throw competition, a 3 point shootout, a H.O.R.S.E. competition and a one-on-one tournament. You can choose from 27 players (one from every NBA team), including Michael Jordan, Larry Bird, Patrick Ewing, Karl Malone and David Robinson. Each mode can also be played by two players.
NBA Hang Time (USA)	NBA Hang Time is a 2-on-2 arcade basketball action game following in the footsteps of NBA Jam. All NBA teams, each featuring 4 players to choose from, are included along with fast paced, over-the-top basketball, disregarding the normal rules of the game but including fouls and out of bounds. You can also create your own player, with a collection of body parts and clothing to choose from.
NBA Jam (USA, Europe)	NBA Jam, which featured 2-on-2 basketball, was one of the first real playable basketball arcade games, and was also one of the first sports games to feature NBA-licensed teams and players, and their real digitized likenesses. A key feature of NBA Jam was the exaggerated nature of the play - players jumped many times above their own height, making slam dunks that defied both human capabilities and the laws of physics. There were no fouls, free throws, or violations except goaltending and 24 second violations. This meant the player was able to freely shove or elbow his opponent out of the way. Additionally, the game had an &quot;on fire&quot; feature, where if one player made three baskets in a row, he would become &quot;on fire&quot; and have unlimited turbo, no goaltending, and increased shooting ability, until the other team scored (or the player had scored four consecutive baskets while &quot;on fire&quot;).
NBA Jam - Tournament Edition (World)	This fast-paced arcade 2-on-2 basketball game with players from every NBA team. With no fouls and unrealistic dunking, gameplay focuses on 8 ability ratings ranging from steals and blocks to dunks and 3-pointers. Up to 4 human players can join, each controlling one player while AI fills any missing spots, enabling formats like 2-on-2 or mixed human-CPU teams. The Tournament Edition expands rosters to 3 players, introduces quarter-based substitutions, and adds an injury system where shoving reduces stats and forces rest. Hot Spots are randomized zones on the court that reward extra points (up to a 9-point shot!) for making a basket while standing within them. Random power-ups grant temporary arcade-style advantages, such as fireball shots, perfect 3-pointers, gravity-defying dunks, or explosive knockouts. Tournament Mode disables all other features and cheats, challenging you to defeat every NBA team to unlock extra players and a higher CPU difficulty level.
NBA Live 95 (USA, Europe)	The first of the NBA Live titles on the PC, NBA Live 95 includes all of the basketball players from the '94 - '95 season as well as the All-Star teams from the East and West. Manage over 300 players using the General Manager feature, new in this edition. Statistics for each player and team are saved. View players and teams side-by-side to compare stats and other information. You can trade any player in the league. Multiple in-game settings let you choose the mode of play, the style, and even the length of a quarter or session. Full motion videos bring your plays to life onscreen. Listen to the crowd roar, the noises of the court and hoop, and voices of the players. There is also a soundtrack of modern music. The DOS version includes support for 2 graphics resolutions: Normal mode (low res) 320x200 or Wide Angle (high res) 640x480. Gameplay can be controlled using the keyboard, mouse or joystick.
NBA Live 96 (USA, Europe)	New for NBA Live '96: New player animations - big blocks, tip-ins, tip-in slams, spin moves, crossover moves, two foot takeoff. New moves - one-on-one, spin dribble and crossover. Two new teams - the Vancouver Grizzlies and Toronto Raptors. Multi-Team Seasons for up to four players. Trade any player, any time. On-the-fly Playcalling, Animating Playbook and Shot Diagram screens for side-line strategies. All-Star game and the Draft for the ultimate NBA season realism.
NBA Live 97 (USA, Europe)	NBA Live 97 is a basketball game with an emphasis on realism. You can choose from all of the NBA teams, create a team with players you create yourself, or choose a team formed by the All-Star players of the east or West coasts. When you create a player yourself you can customize the player to a high degree. There are over 60 offensive and 10 defensive set-ups. Match options include an exhibition match, a whole season or the playoffs.
NBA Live 98 (USA)	NBA Live 98 is a basketball video game based on the National Basketball Association and the fourth installment of the NBA Live series. The cover features Tim Hardaway of the Miami Heat. It was the final version of NBA Live released for the Super Nintendo, Sega Genesis and Sega Saturn. The game introduced various innovations to the series, including the now standard feature of passing to any teammate with a single button press. The game also made various graphical improvements, with new player models and faces modeled after actual player photographs. The PC version introduced support for 3D acceleration, utilizing 3dfx's Glide API. The PlayStation, PC and Saturn versions have Ernie Johnson as studio announcer and TNT/TBS color analyst Verne Lundquist doing play-by-play commentary, (the Saturn version does not include play-by-play commentary). NBA Live 98 is followed by NBA Live 99.
NBA Showdown '94 (USA, Europe)	The game could be played in various ways: players could play against each other, or against the computer. Games against the computer were divided into two levels, &quot;exhibition&quot; or &quot;playoffs&quot;. Players could pick from any of the NBA teams for the first time, including non-playoff teams. Games could be configured for 2, 5, 8 or 12 minute quarters.
NCAA Final Four Basketball (USA)	NCAA Final Four Basketball is a standard basketball-sim with a full NCAA license with 64 of the top Division 1-A teams including North Carolina, Florida State, Boston College, and Maryland to name a few. There are three modes of play to choose from: two Practice modes, one which shows the player the basic in's and outs of the game and another for free throw shooting, Exhibition and Tournament. Along with these modes are the ability to change around options to play a game to the player's liking including changing the length of the game. A battery-backup lets the player save their games, stats and rosters.
NCAA Football (USA)	NCAA Football lets you play as one of sixteen college football teams in either an exhibition game or in tournament play. The tournament pits you against all the other teams which you must win in order to proceed; the game will automatically save after each game won so you can pick up the tournament where you left off. Team rosters are unique in that you can choose players from different decades from the 60's up to the 90's, and you can mix players from different decades if you want.
Nekketsu Koukou Dodgeball-bu - Soccer Hen MD (Japan)	Nekketsu FC is referred to as a weak team, but now we were finally supposed to play the national tournament. To celebrate the national competition, the team went to eat sushi. However, a series of unfortunate incidents began to happen. Wow, who would have thought the whole team would come down with food poisoning from eating sushi!? At this rate it looked like we would have to give up our dream of entering the nationals, but just then our coach Misako had a bright idea! Of all our sport clubs, dodge ball seems to be the strongest, so why don't we ask them to help us out? The dodge ball team is led by Kunio, and let's hope he lives up to the expectations of Misako!
New 3D Golf Simulation - Devil's Course (Japan)	New 3D Golf Simulation: Devil's Course is a 1994 golf game by T&E Soft for the Sega Mega Drive released only in Japan. This is a port of a 1992 PC-98 game of the same name. Unlink other titles of the New 3D Golf Simulation series, Devil's Course takes place on a fictional golf course.
New 3D Golf Simulation - Harukanaru Augusta (Japan)	New 3D Golf Simulation: Harukanaru Augusta (é¥ã‹ãªã‚‹ã‚ªãƒ¼ã‚¬ã‚¹ã‚¿) is a 1989 golf game by T&E Soft for the NEC PC-98 and the first in their New 3D Golf Simulation series of golf games. They ported it to the Sega Mega Drive in 1993. This version was not released outside Japan. The game takes place at the Augusta National Golf Club and plays identically to Pebble Beach Golf Links.
New 3D Golf Simulation - Waialae no Kiseki (Japan)	The mechanics are simple to understand with options to select your club, stance, direction, and a circular meter for selecting the power of your shot. Like with many golf games, this will require good timing. Once the power level is selected, a ball with a dot tracing along its surface is shown and a button push selects where the ball will be hit. There are some customizations for your character including the ability to select a caddie and name your player. Your name, as well as records and progress, can be saved via battery backup.
New Horizons (USA)	Set in the early 16th century during the age of exploration, Uncharted Waters: New Horizons allows players to choose from 6 distinct adventurers, each with unique intertwining storylines ranging from seeking Atlantis and clearing family debts to pursuing revenge or serving as a privateer. As a top-down sailing simulation, the game requires managing ship direction, crew health and weather conditions to navigate the seas, discover new ports and engage in trade or conflict. Upon docking, players access various port services like shipyards, inns and guilds to earn gold through trade, missions or gambling. Naval combat shifts to a turn-based strategy where players position ships for cannon fire or boarding and if opposing flagships clash, the captains face off in a side-view duel using specific fighting maneuvers.
Newman Haas IndyCar Featuring Nigel Mansell (World)	Newman Haas Indy Car is a racing game endorsed by the CART racing team of the same name and their top driver at the time: Nigel Mansell. The player has the option to drive a single race (where the option to practice is hidden) or go for the crown against 12 other drivers in 15 tracks (with some variety, not only ovals) across North America, with the season opener in Queensland, Australia. It is possible play solo, with a friend in split screen or with split screen against the computer, and if music or engine sounds are played in the race. A key choice in the game is selecting between Arcade and Simulation mode - in the later, the car can take a lot less damage before giving up, fine-tuning must be done by the driver and rules are enforced, under the risk of a disqualification. Graphically, the game is less sterile than most driving games of the platform thanks to the inclusion of several polygonal buildings scattered around the circuits.
NewZealand Story, The (Japan) (En)	After the evil Leopard Seal kidnaps a kiwi tribe from a zoo, the leader Tiki escapes. His mission is to rescue his scattered tribe members, including Phee-Phee, from cages hidden across New Zealand in locations like Auckland, Rotorua, the Waitomo Caves, Cook Strait, and Mount Cook. If Tiki fails to rescue a kiwi in time, a devil will appear to kill him. Bosses await him at the outskirts of every city except Strait Cook, while other enemies attack with weapons like bombs and arrows. Tiki defeats them with his crossbow, collecting fruit for points and occasionally finding power-ups like laser shots, bombs, or fireballs. Gathering the letters E, X, T, E, N, and D grants an extra life. In certain levels, Tiki must defeat specific enemies to acquire items that grant him the ability to fly upward. He also navigates underwater sections where his oxygen depletes, requiring him to surface for air. Additionally, he can squirt water at enemies when positioned above the water.
NFL '95 (USA)	NFL '95 was Sega Sports answer to EA Sports Madden line of football games. It has many of the same features as well as all 28 professional teams along with 1,500 of the top NFL players of the 1993 season to play as. The game contains a standard Exhibition mode as well as a Season mode where players can manipulate trades, sign free agents and store records for up to seven different users thanks to the games battery backup system, which was also used to track league leaders in thirteen different categories.
NFL 98 (USA)	Based on the National Football League, the game was a follow up to Sega's only football video game for the Sega Saturn, NFL '97. It is the last game in Sega's original Joe Montana/NFL series, which would be succeeded by NFL 2K. Like Sega's previous two NFL releases (NFL '95 and NFL '97), NFL '98 was released exclusively for the North American market. It was not only the last American football video game for the Sega Genesis, but it was one of the last sports games released for a 16-bit console, which were being succeeded by 32-bit consoles like the Sega Saturn and the Sony PlayStation. The game runs under a modified engine of Prime Time NFL starring Deion Sanders with updated 96-97 rosters.
NFL Football '94 Starring Joe Montana (USA)	After SEGA picked up the license and changed names with last year's edition, they ultimately decided to drop 'Sports Talk' for the simpler title &quot;NFL Football&quot;. With over 800 players based on the 1992 season, all of the series trademarks including play-by-play commentary, authentic playbooks and instant replays are intact. Battery backup support is available for season play. This release features significant camera adjustments including a lower perspective and some enhanced zooming features which bring mixed reactions.
NFL Quarterback Club (World)	One of the earliest in the series which features all 28 NFL teams including their respective nicknames and logos and many of the top players of the day including John Elway, Joe Montana, Brett Farve and Troy Aikman, just to name a few. There are a variety of game modes to choose from including NFL Play which includes preseason, season and playoff modes along with the Simulation mode that allows players to relive past moments of NFL history and lets the player recreate these moments or change history all together.
NFL Quarterback Club 96 (USA, Europe)	This game is the next-gen update of NFL Quarterback Club. Every team from the 1996 NFL season is shown here, with real player numbers and stats. 32 offensive plays and 16 defensive plays are available as you play. Options include setting quarter lengths, from one to 15 minutes, and selecting your mode of play: Preseason, Playoffs, or a full Season, in which you play 18 games towards the goal of the Super Bowl.
NFL Sports Talk Football '93 Starring Joe Montana (USA, Europe)	An entry in Sega's early football series, Sports Talk '93 weighs in at an impressive (for the time) 12 megs. Play any of the 28 teams in Exhibition, League Play, Play-offs, or the Super Bowl. Multiple field views and Sports Talk 2.0 (&quot;over two times more commentary&quot;) are the main features that set it apart from other football games. Two players can compete or cooperate against the computer. Also, a coaching mode is including, which allows the players to pick the plays for the computer to run.
NHK Taiga Drama - Taiheiki (Japan)	NHK Taiga Drama: Taiheiki is a 1991 strategy game for the Sega Mega Drive by Sega tying into NHK's Taiga Drama adaptation of the Japanese epic Taiheiki which aired that year.
NHL '94 (USA, Europe)	After establishing themselves in the virtual rinks, EA combined both NHL and NHLPA licenses in NHL '94, allowing them to feature all 26 real teams (including both expansion teams) and players of the new NHL season for the first time in the series. Aside from the licenses, the gameplay for this edition sees for the first time the inclusion of the devastating one-timer shot, but to keep forwards (literally) in check, defenders also feature harder body checks, with new animations. For an additional challenge, players can also choose to control the goalkeeper manually. A popular feature in previous editions, fighting is completely removed from the game. Game modes include exhibition games (or &quot;regular season&quot; in-game), playoffs (best of one or best of seven) and an all new shoot-out mode. The main options remain basically the same couple since the establishment of the series - period length (5, 10 or 20 minutes), line changes (off, manual or the new automatic mode) and penalties. (off, on, on but no offsides).
NHL 95 (USA, Europe)	NHL '95 was EA Sports' third licensed ice hockey game, promising the fastest action in the series to date. The action is viewed top-down, and can be played with or without realistic penalties. There is a full season mode, allowing you to guide a team through all 84 matches, with the option of injuries potentially putting players out of a sequence of matches. You have full control over trading and creating players for your squad. New in-game moves include dummy shots and lie-down blocks.
NHL 96 (USA, Europe)	NHL 96 was the first EA Sports game to feature Virtual Stadium technology, which resulted in a 3D feel and multiple camera angles. The NHL license ensures that real teams and players of the era are included, with a full league and playoff system. Many game options can be toggled - the infamous fighting is option, as are the penalties and offsides. The control system makes it possible to execute one-touch passes, and several special trick moves to quickly advance the ball. As a bonus feature, it included 'Hockey Card' profiles of every player on CD, and interviews with the stars of the game.
NHL 97 (USA, Europe)	1997 edition of EA's NHL sport simulation series. Improvements in this edition come mostly in the graphical arena, with a refined version of the &quot;virtual stadium&quot; system that adds new camera angles (including the classical top-down one strangely missing from NHL 96), and polygonal players instead of the bitmap-based ones with motion-captured animations. Other extras include multiplayer support for up to 8 players through network or Gravis's GrIP system, the option to create new players and trade them around, and the usual amount of EA sports licensed multimedia flair, including an interesting &quot;Goalie Mask Viewer&quot; which lets you observe the elaboratedly decorated helmets of 30 goalies.
NHL 98 (USA)	NHL 98 is an another entry in the beloved NHL series from EA sports. This installment features faster and refined gameplay, as well as enhanced computer AI and crowd reactions. Team rosters and player ratings are updated as usually, for an even better NHL experience. Next to the new coaching menu, which allows players to apply different strategies to different lines, EA enhanced the penalty awareness including the 2 line pass rule. To spice up the gameplay even more, the player hot and cold streaks were introduced in this very last NHL release on the Genesis.
NHL All-Star Hockey 95 (USA)	NHL All-Star Hockey '95 is the standard hockey game complete with an NHL and NHLPA license complete with all 26 NHL teams and over 650 players from the 1993-94 NHL season including Mark Messier, Mario Lemieux, Jeremy Roenick and the Great One himself, Wayne Gretzky. The standard modes apply including Exhibition, Season and Playoffs which include the updated best-of-seven format. There is a battery back-up that allows players not only to save games but keep track of 15-types of stats and also features the voice talent of broadcasting legend, Marv Albert for in-game commentary.
NHL Hockey (USA)	With the official NHL license, the title offers twenty-four teams and over 500 players with their statistics. It is possible to compete in the League mode but also to create his own tournament. A slow motion mode also allows you to replay its best actions.
NHLPA Hockey (USA) (Proto) (HeartBeat Catalyst)	The second part in Electronic Arts' hockey series. It features the NHLPA license (so it has real player names), but not the NHL license (so it doesn't have NHL team names). Gameplay is altered only slightly over the predecessor. Regular season and Playoff modes are available. Goalies have improved AI, there are more foul play options and the game now features detailed statistics.
NHLPA Hockey 93 (USA, Europe)	The second part in Electronic Arts' hockey series. It features the NHLPA license (so it has real player names), but not the NHL license (so it doesn't have NHL team names). Gameplay is altered only slightly over the predecessor. Regular season and Playoff modes are available. Goalies have improved AI, there are more foul play options and the game now features detailed statistics.
Nick Faldo's Championship Golf (Europe) (Proto)	Nick Faldo's Championship Golf is a 1992 golf game for the Commodore 64, which was subsequently ported to the Amiga, Amiga CD32 and IBM PC. A Sega Mega Drive version was in production, but was cancelled for unknown reasons (alongside an Atari ST version). A prototype build of the game was released by the Video Game History Foundation on December 15, 2025, as part of their Sega Channel archive release.
Nigel Mansell's World Championship Racing (USA)	Timing smiled on Gremlin with this licensed Formula 1 simulation, as Nigel's long quest for a championship had finally come good. The game was pitched somewhere in between a full-blown simulation like F1 GP and action games like Continental Circus. Only 12 cars were in each race, which could last from between 3 and 20 laps.
Nightmare Circus (Brazil) (En)	Nightmare Circus is a beat'em-up mixed with elements from platform games and fighting games, made for Sega Genesis/Mega Drive. The hero, Raven, is trying to put an end to the nightmarish circus that only appears on stormy nights. He has to fight twisted and warped circus denizens through a variation of deadly circus levels.
Nikkan Sports Pro Yakyuu VAN (Japan)	Sports Talk Baseball gives you all the teams and players from the 1991 roster. Choose to play as sluggers like Ruben Sierra or Cecil Fielder, or play as Ken Griffey Jr., and hit those fast balls. You can play as Cal Ripkin Jr, and make him dive. Seasons stretch up to 162 games, including a Pennant race. You have many batting styles and pitching styles to choose from. Sports Talk Baseball incorporates Sega's patented &quot;Sports Talk&quot;, delivering accurate play-by-play.
Ninja Burai Densetsu (Japan)	Ninja Burai Densetsu is a 1991 strategy game by Sega for the Sega Mega Drive released exclusively in Japan. The game plays similarly to other strategy games such as SystemSoft's Daisenryaku games and Sega's own Shining games. You are in control of a team of ninjas fighting another team. C selects a ninja/confirms an action. B cancels an action, or if no action is in progress, selects the next ninja. A opens the battle menu, which allows you to end your turn. Battles are fully automatic. Unique to Ninja Burai Densetsu are side-scrolling special stages: should you move a ninja onto a special space, they will go into a town where they can get various helpful items from townsfolk.
Ninja Gaiden (Japan) (En) (Proto)	Sega developed a third, unreleased title for the Mega Drive through the obscure studio Opus, evidenced by the game's sound engine and visual assets. This project was likely abandoned due to significant quality problems, though a beta version eventually leaked and is now playable via emulation. Rather than faithfully adapting the original arcade experience, the game resembles a poorly executed beat-'em-up similar to Streets of Rage. It includes numerous cutscenes plagued by broken English, while chapter titles remain in Japanese, contributing to a disjointed and nonsensical narrative where the protagonist unexpectedly meets familiar characters and learns mid-game that the true objective was to rescue Ryu's girlfriend.
No Escape (USA)	Based on the 1994 movie of the same name starring Ray Liotta, the player takes control of Liotta's character, Capt. J.T. Robbins, whose only objective of the game is to escape an island. After shooting his commanding officer, Robbins is imprisoned and eventually sent to the island Absolom as a war criminal, from where there is no escape possible. To do this still, the player must explore the island with side-scrolling platform gameplay for clues, finding items and combining them to make weapons and traps. Robbins can talk to some prisoners to help him in his quest, but he must also avoid violent prisoners, either by attacking them with punches or kicks or using traps and stealth to bypass them. The graphics are based off of rotoscopes of the actual actors from the movie.
Nobunaga no Yabou - Bushou Fuuunroku (Japan)	Nobunaga no Yabou: Bushou Fuuunroku (ä¿¡é•·ã®é‡Žæœ› æ­¦å°†é¢¨é›²éŒ²) is a simulation game by Koei as part of a series of games based on the life of Nobunaga which itself is part of their Historical Simulation Series. It was first released in 1990 on the NEC PC-88 and then was ported to several other platforms released in Japan, including a port to the Sega Mega Drive in 1991 which was not released outside Japan.
